team,opponent,all_time_win_rate,all_time_avg_goal_diff,all_time_num_matches,last5_win_rate,last5_avg_goal_diff,last5_num_matches
American Samoa,Cook Islands,0.5,1.0,2,0.5,1.0,2
American Samoa,Samoa,0.0,-1.3333333333333333,3,0.0,-1.3333333333333333,3
American Samoa,Tonga,1.0,1.0,2,1.0,1.0,2
Andorra,Albania,0.25,-1.25,4,0.25,-1.25,4
Andorra,Armenia,0.0,-3.5,2,0.0,-3.5,2
Andorra,Belarus,0.0,-0.5,2,0.0,-0.5,2
Andorra,Belgium,0.0,-4.5,2,0.0,-4.5,2
Andorra,Bosnia and Herzegovina,0.0,-3.0,2,0.0,-3.0,2
Andorra,Cyprus,0.0,-3.5,2,0.0,-3.5,2
Andorra,England,0.0,-4.5,2,0.0,-4.5,2
Andorra,Estonia,0.0,-1.5,2,0.0,-1.5,2
Andorra,Faroe Islands,0.0,-1.0,4,0.0,-1.0,4
Andorra,France,0.0,-3.5,2,0.0,-3.5,2
Andorra,Georgia,0.0,-1.5,2,0.0,-1.5,2
Andorra,Hungary,0.16666666666666666,-2.3333333333333335,6,0.2,-1.8,5
Andorra,Iceland,0.0,-2.0,2,0.0,-2.0,2
Andorra,Israel,0.0,-2.5,4,0.0,-2.5,4
Andorra,Kazakhstan,0.0,-2.0,2,0.0,-2.0,2
Andorra,Kosovo,0.0,-1.5,2,0.0,-1.5,2
Andorra,Latvia,0.0,-1.625,8,0.0,-1.6,5
Andorra,Liechtenstein,1.0,1.5,2,1.0,1.5,2
Andorra,Malta,0.0,-0.75,4,0.0,-0.75,4
Andorra,Moldova,0.16666666666666666,-0.6666666666666666,6,0.2,-0.6,5
Andorra,Netherlands,0.0,-2.5,2,0.0,-2.5,2
Andorra,North Macedonia,0.0,-1.5,2,0.0,-1.5,2
Andorra,Poland,0.0,-3.0,2,0.0,-3.0,2
Andorra,Portugal,0.0,-4.0,2,0.0,-4.0,2
Andorra,Republic of Ireland,0.0,-2.0,2,0.0,-2.0,2
Andorra,Romania,0.0,-3.5,4,0.0,-3.5,4
Andorra,Russia,0.0,-4.0,2,0.0,-4.0,2
Andorra,San Marino,1.0,2.5,2,1.0,2.5,2
Andorra,Slovakia,0.0,-1.0,2,0.0,-1.0,2
Andorra,Switzerland,0.0,-2.0,4,0.0,-2.0,4
Andorra,Turkey,0.0,-2.5,4,0.0,-2.5,4
Andorra,Wales,0.0,-1.5,2,0.0,-1.5,2
Angola,Cameroon,0.0,0.0,1,0.0,0.0,1
Angola,Cape Verde,0.0,0.0,1,0.0,0.0,1
Angola,Egypt,0.0,-0.5,2,0.0,-0.5,2
Angola,Eswatini,1.0,1.0,1,1.0,1.0,1
Angola,Gabon,0.5,0.0,2,0.5,0.0,2
Angola,Gambia,1.0,1.0,2,1.0,1.0,2
Angola,Liberia,0.5,1.5,2,0.5,1.5,2
Angola,Libya,0.0,-0.5,2,0.0,-0.5,2
Angola,Mauritius,0.0,0.0,1,0.0,0.0,1
Angola,Senegal,0.0,0.0,2,0.0,0.0,2
Angola,South Africa,0.0,-1.5,2,0.0,-1.5,2
Angola,Uganda,0.0,-0.5,2,0.0,-0.5,2
Anguilla,Barbados,0.0,-1.0,1,0.0,-1.0,1
Anguilla,Dominica,0.0,-3.0,1,0.0,-3.0,1
Anguilla,Dominican Republic,0.0,-4.0,3,0.0,-4.0,3
Anguilla,Nicaragua,0.0,-4.0,2,0.0,-4.0,2
Anguilla,Panama,0.0,-13.0,1,0.0,-13.0,1
Anguilla,Puerto Rico,0.0,-8.0,1,0.0,-8.0,1
Anguilla,Suriname,0.0,-4.0,1,0.0,-4.0,1
Anguilla,Turks and Caicos Islands,0.0,0.0,2,0.0,0.0,2
Antigua and Barbuda,Bermuda,0.0,0.0,1,0.0,0.0,1
Antigua and Barbuda,Cayman Islands,0.0,-1.0,1,0.0,-1.0,1
Antigua and Barbuda,Curaçao,1.0,2.0,2,1.0,2.0,2
Antigua and Barbuda,El Salvador,0.0,-3.0,1,0.0,-3.0,1
Antigua and Barbuda,Grenada,1.0,1.0,1,1.0,1.0,1
Antigua and Barbuda,Guatemala,0.25,-1.0,4,0.25,-1.0,4
Antigua and Barbuda,Haiti,0.5,0.0,2,0.5,0.0,2
Antigua and Barbuda,Jamaica,0.0,-1.5,2,0.0,-1.5,2
Antigua and Barbuda,Montserrat,0.0,0.0,1,0.0,0.0,1
Antigua and Barbuda,Saint Lucia,0.5,0.5,2,0.5,0.5,2
Antigua and Barbuda,United States,0.0,-1.5,2,0.0,-1.5,2
Antigua and Barbuda,United States Virgin Islands,1.0,6.666666666666667,3,1.0,6.666666666666667,3
Argentina,Australia,1.0,1.0,1,1.0,1.0,1
Argentina,Belgium,1.0,1.0,1,1.0,1.0,1
Argentina,Bolivia,0.6363636363636364,1.7272727272727273,11,1.0,3.2,5
Argentina,Bosnia and Herzegovina,1.0,1.0,1,1.0,1.0,1
Argentina,Brazil,0.3333333333333333,-0.5,6,0.4,-0.6,5
Argentina,Canada,1.0,2.0,2,1.0,2.0,2
Argentina,Chile,0.6923076923076923,1.0,13,0.6,1.0,5
Argentina,Colombia,0.4166666666666667,0.3333333333333333,12,0.4,0.2,5
Argentina,Costa Rica,1.0,3.0,1,1.0,3.0,1
Argentina,Croatia,0.5,0.0,2,0.5,0.0,2
Argentina,Ecuador,0.5555555555555556,1.0,9,0.6,1.0,5
Argentina,France,0.0,-0.5,2,0.0,-0.5,2
Argentina,Germany,0.0,-2.5,2,0.0,-2.5,2
Argentina,Greece,1.0,2.0,1,1.0,2.0,1
Argentina,Iceland,0.0,0.0,1,0.0,0.0,1
Argentina,Iran,1.0,1.0,1,1.0,1.0,1
Argentina,Jamaica,1.0,1.0,1,1.0,1.0,1
Argentina,Mexico,1.0,2.0,2,1.0,2.0,2
Argentina,Netherlands,0.0,0.0,2,0.0,0.0,2
Argentina,Nigeria,1.0,1.0,3,1.0,1.0,3
Argentina,Panama,1.0,5.0,1,1.0,5.0,1
Argentina,Paraguay,0.4166666666666667,0.8333333333333334,12,0.4,0.2,5
Argentina,Peru,0.6666666666666666,1.1111111111111112,9,1.0,1.6,5
Argentina,Poland,1.0,2.0,1,1.0,2.0,1
Argentina,Qatar,1.0,2.0,1,1.0,2.0,1
Argentina,Saudi Arabia,0.0,-1.0,1,0.0,-1.0,1
Argentina,South Korea,1.0,3.0,1,1.0,3.0,1
Argentina,Switzerland,1.0,1.0,1,1.0,1.0,1
Argentina,United States,1.0,4.0,1,1.0,4.0,1
Argentina,Uruguay,0.6,0.7,10,0.6,0.6,5
Argentina,Venezuela,0.5555555555555556,1.3333333333333333,9,0.6,1.4,5
Armenia,Albania,0.0,-2.0,2,0.0,-2.0,2
Armenia,Andorra,1.0,3.5,2,1.0,3.5,2
Armenia,Bosnia and Herzegovina,0.5,0.5,2,0.5,0.5,2
Armenia,Bulgaria,0.5,0.0,2,0.5,0.0,2
Armenia,Croatia,0.0,-1.0,2,0.0,-1.0,2
Armenia,Czech Republic,0.5,-1.0,2,0.5,-1.0,2
Armenia,Denmark,0.16666666666666666,-0.3333333333333333,6,0.0,-1.2,5
Armenia,Estonia,0.5,1.0,2,0.5,1.0,2
Armenia,Faroe Islands,0.0,-0.5,2,0.0,-0.5,2
Armenia,Finland,0.0,-2.5,2,0.0,-2.5,2
Armenia,Georgia,0.5,0.5,2,0.5,0.5,2
Armenia,Germany,0.0,-4.5,2,0.0,-4.5,2
Armenia,Gibraltar,0.5,1.5,2,0.5,1.5,2
Armenia,Greece,0.5,0.0,2,0.5,0.0,2
Armenia,Iceland,0.5,1.0,2,0.5,1.0,2
Armenia,Italy,0.0,-3.0,4,0.0,-3.0,4
Armenia,Kazakhstan,0.5,1.0,2,0.5,1.0,2
Armenia,Latvia,0.75,0.75,4,0.75,0.75,4
Armenia,Liechtenstein,0.5,0.8333333333333334,6,0.4,0.8,5
Armenia,Malta,0.5,0.0,2,0.5,0.0,2
Armenia,Montenegro,0.5,-1.0,2,0.5,-1.0,2
Armenia,North Macedonia,0.3,-0.4,10,0.2,-1.6,5
Armenia,Poland,0.0,-3.0,2,0.0,-3.0,2
Armenia,Portugal,0.0,-1.0,2,0.0,-1.0,2
Armenia,Republic of Ireland,0.25,-0.5,4,0.25,-0.5,4
Armenia,Romania,0.25,-1.5,4,0.25,-1.5,4
Armenia,Russia,0.0,-1.0,2,0.0,-1.0,2
Armenia,Scotland,0.0,-2.5,2,0.0,-2.5,2
Armenia,Serbia,0.0,-1.0,2,0.0,-1.0,2
Armenia,Slovakia,1.0,3.0,2,1.0,3.0,2
Armenia,Turkey,0.0,-0.5,2,0.0,-0.5,2
Armenia,Ukraine,0.0,-4.0,2,0.0,-4.0,2
Armenia,Wales,0.5,1.0,2,0.5,1.0,2
Aruba,Barbados,0.5,0.5,2,0.5,0.5,2
Aruba,Bermuda,0.0,-5.0,1,0.0,-5.0,1
Aruba,Canada,0.0,-7.0,1,0.0,-7.0,1
Aruba,Cayman Islands,1.0,2.0,1,1.0,2.0,1
Aruba,Curaçao,0.0,-2.0,1,0.0,-2.0,1
Aruba,Saint Lucia,0.3333333333333333,0.0,3,0.3333333333333333,0.0,3
Aruba,Saint Vincent and the Grenadines,0.5,-0.5,2,0.5,-0.5,2
Aruba,Suriname,0.0,-6.0,1,0.0,-6.0,1
Australia,Argentina,0.0,-1.0,1,0.0,-1.0,1
Australia,Bahrain,0.0,-0.5,2,0.0,-0.5,2
Australia,Bangladesh,1.0,4.5,4,1.0,4.5,4
Australia,Chile,0.0,-2.0,1,0.0,-2.0,1
Australia,China PR,0.6666666666666666,1.6666666666666667,3,0.6666666666666666,1.6666666666666667,3
Australia,Denmark,0.5,0.5,2,0.5,0.5,2
Australia,France,0.0,-2.0,2,0.0,-2.0,2
Australia,Germany,0.0,-4.0,1,0.0,-4.0,1
Australia,Ghana,0.0,0.0,1,0.0,0.0,1
Australia,Honduras,0.5,1.0,2,0.5,1.0,2
Australia,Indonesia,0.0,0.0,1,0.0,0.0,1
Australia,Iraq,0.75,1.0,4,0.75,1.0,4
Australia,Japan,0.0,-0.7142857142857143,7,0.0,-1.0,5
Australia,Jordan,0.6666666666666666,1.1666666666666667,6,0.8,1.6,5
Australia,Kuwait,1.0,3.0,2,1.0,3.0,2
Australia,Kyrgyzstan,1.0,2.0,2,1.0,2.0,2
Australia,Lebanon,1.0,3.5,2,1.0,3.5,2
Australia,Nepal,1.0,4.0,2,1.0,4.0,2
Australia,Netherlands,0.0,-1.0,1,0.0,-1.0,1
Australia,Oman,0.3333333333333333,0.6666666666666666,6,0.2,0.2,5
Australia,Palestine,1.0,3.0,2,1.0,3.0,2
Australia,Peru,0.0,-1.0,2,0.0,-1.0,2
Australia,Saudi Arabia,0.42857142857142855,0.5714285714285714,7,0.2,0.0,5
Australia,Serbia,1.0,1.0,1,1.0,1.0,1
Australia,Spain,0.0,-3.0,1,0.0,-3.0,1
Australia,Syria,0.5,0.5,2,0.5,0.5,2
Australia,Taiwan,1.0,5.0,2,1.0,5.0,2
Australia,Tajikistan,1.0,5.0,2,1.0,5.0,2
Australia,Thailand,0.75,0.75,4,0.75,0.75,4
Australia,Tunisia,1.0,1.0,1,1.0,1.0,1
Australia,United Arab Emirates,1.0,1.3333333333333333,3,1.0,1.3333333333333333,3
Australia,Vietnam,1.0,2.5,2,1.0,2.5,2
Austria,Azerbaijan,1.0,2.5,4,1.0,2.5,4
Austria,Belgium,0.0,-0.75,4,0.0,-0.75,4
Austria,Bosnia and Herzegovina,0.0,-0.5,2,0.0,-0.5,2
Austria,Croatia,0.5,0.5,2,0.5,0.5,2
Austria,Denmark,0.0,-2.0,4,0.0,-2.0,4
Austria,Estonia,1.0,1.5,2,1.0,1.5,2
Austria,Faroe Islands,1.0,3.25,4,1.0,3.25,4
Austria,France,0.0,-1.0,3,0.0,-1.0,3
Austria,Georgia,0.5,0.5,2,0.5,0.5,2
Austria,Germany,0.0,-2.25,4,0.0,-2.25,4
Austria,Hungary,0.0,-2.0,1,0.0,-2.0,1
Austria,Iceland,0.0,-1.0,1,0.0,-1.0,1
Austria,Israel,0.5,-0.25,4,0.5,-0.25,4
Austria,Italy,0.0,-1.0,1,0.0,-1.0,1
Austria,Kazakhstan,0.6666666666666666,2.0,6,0.6,2.0,5
Austria,Latvia,0.5,2.5,2,0.5,2.5,2
Austria,Liechtenstein,1.0,4.0,2,1.0,4.0,2
Austria,Moldova,1.0,1.6666666666666667,6,1.0,1.8,5
Austria,Montenegro,1.0,1.0,2,1.0,1.0,2
Austria,Netherlands,0.5,-0.5,2,0.5,-0.5,2
Austria,North Macedonia,1.0,2.0,3,1.0,2.0,3
Austria,Northern Ireland,1.0,1.0,4,1.0,1.0,4
Austria,Norway,0.5,1.0,4,0.5,1.0,4
Austria,Poland,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,3
Austria,Portugal,0.0,0.0,1,0.0,0.0,1
Austria,Republic of Ireland,0.25,0.0,4,0.25,0.0,4
Austria,Romania,0.5,0.0,2,0.5,0.0,2
Austria,Russia,1.0,1.0,2,1.0,1.0,2
Austria,Scotland,0.0,-0.5,2,0.0,-0.5,2
Austria,Serbia,0.5,0.0,2,0.5,0.0,2
Austria,Slovenia,0.5,0.5,4,0.5,0.5,4
Austria,Sweden,0.6666666666666666,1.1666666666666667,6,0.6,1.2,5
Austria,Turkey,0.0,-1.0,3,0.0,-1.0,3
Austria,Ukraine,1.0,1.0,1,1.0,1.0,1
Austria,Wales,0.0,-0.6666666666666666,3,0.0,-0.6666666666666666,3
Azerbaijan,Austria,0.0,-2.5,4,0.0,-2.5,4
Azerbaijan,Belarus,0.5,1.0,2,0.5,1.0,2
Azerbaijan,Belgium,0.0,-2.25,4,0.0,-2.25,4
Azerbaijan,Bulgaria,0.0,-1.5,2,0.0,-1.5,2
Azerbaijan,Croatia,0.0,-1.75,4,0.0,-1.75,4
Azerbaijan,Cyprus,0.5,0.5,2,0.5,0.5,2
Azerbaijan,Czech Republic,0.0,-0.5,2,0.0,-0.5,2
Azerbaijan,Estonia,0.25,0.0,4,0.25,0.0,4
Azerbaijan,Faroe Islands,1.0,2.5,2,1.0,2.5,2
Azerbaijan,Germany,0.0,-3.5,4,0.0,-3.5,4
Azerbaijan,Hungary,0.0,-1.5,2,0.0,-1.5,2
Azerbaijan,Israel,0.0,0.0,2,0.0,0.0,2
Azerbaijan,Italy,0.0,-1.5,2,0.0,-1.5,2
Azerbaijan,Kazakhstan,0.5,0.25,4,0.5,0.25,4
Azerbaijan,Kosovo,0.0,-2.0,2,0.0,-2.0,2
Azerbaijan,Luxembourg,0.0,-0.6666666666666666,6,0.0,-0.8,5
Azerbaijan,Malta,0.25,0.5,4,0.25,0.5,4
Azerbaijan,Montenegro,0.0,-1.0,2,0.0,-1.0,2
Azerbaijan,Northern Ireland,0.25,-0.75,4,0.25,-0.75,4
Azerbaijan,Norway,0.25,-0.5,4,0.25,-0.5,4
Azerbaijan,Portugal,0.0,-2.25,4,0.0,-2.25,4
Azerbaijan,Republic of Ireland,0.0,-1.5,2,0.0,-1.5,2
Azerbaijan,Russia,0.0,-0.5,2,0.0,-0.5,2
Azerbaijan,San Marino,1.0,2.5,2,1.0,2.5,2
Azerbaijan,Serbia,0.0,-1.5,2,0.0,-1.5,2
Azerbaijan,Slovakia,0.16666666666666666,-1.6666666666666667,6,0.2,-1.2,5
Azerbaijan,Sweden,0.25,-2.5,4,0.25,-2.5,4
Azerbaijan,Turkey,0.5,0.0,2,0.5,0.0,2
Azerbaijan,Wales,0.0,-1.5,2,0.0,-1.5,2
Bahamas,Bermuda,0.0,-4.0,2,0.0,-4.0,2
Bahamas,Guyana,0.0,-4.0,1,0.0,-4.0,1
Bahamas,Puerto Rico,0.0,-7.0,1,0.0,-7.0,1
Bahamas,Saint Kitts and Nevis,0.0,-2.5,2,0.0,-2.5,2
Bahamas,Trinidad and Tobago,0.0,-3.0,2,0.0,-3.0,2
Bahamas,Turks and Caicos Islands,1.0,5.0,2,1.0,5.0,2
Bahrain,Australia,1.0,0.5,2,1.0,0.5,2
Bahrain,Cambodia,1.0,4.5,2,1.0,4.5,2
Bahrain,China PR,0.0,-1.0,1,0.0,-1.0,1
Bahrain,Hong Kong,0.5,2.0,2,0.5,2.0,2
Bahrain,Indonesia,0.6666666666666666,4.0,3,0.6666666666666666,4.0,3
Bahrain,Iran,0.25,-2.0,4,0.25,-2.0,4
Bahrain,Iraq,0.0,0.0,2,0.0,0.0,2
Bahrain,Japan,0.0,-5.0,1,0.0,-5.0,1
Bahrain,Nepal,1.0,4.0,2,1.0,4.0,2
Bahrain,North Korea,0.0,-1.5,2,0.0,-1.5,2
Bahrain,Philippines,0.5,0.5,2,0.5,0.5,2
Bahrain,Qatar,0.0,0.0,2,0.0,0.0,2
Bahrain,Saudi Arabia,0.0,0.0,1,0.0,0.0,1
Bahrain,United Arab Emirates,0.0,-1.0,2,0.0,-1.0,2
Bahrain,Uzbekistan,0.0,-2.5,2,0.0,-2.5,2
Bahrain,Yemen,0.75,2.25,4,0.75,2.25,4
Bangladesh,Afghanistan,0.5,-0.5,2,0.5,-0.5,2
Bangladesh,Australia,0.0,-4.5,4,0.0,-4.5,4
Bangladesh,India,0.0,-1.0,2,0.0,-1.0,2
Bangladesh,Jordan,0.0,-6.0,2,0.0,-6.0,2
Bangladesh,Kyrgyzstan,0.0,-2.0,2,0.0,-2.0,2
Bangladesh,Laos,0.5,0.5,2,0.5,0.5,2
Bangladesh,Lebanon,0.25,-1.5,4,0.25,-1.5,4
Bangladesh,Maldives,0.5,0.5,2,0.5,0.5,2
Bangladesh,Oman,0.0,-3.0,2,0.0,-3.0,2
Bangladesh,Pakistan,0.5,1.5,2,0.5,1.5,2
Bangladesh,Palestine,0.0,-3.0,2,0.0,-3.0,2
Bangladesh,Qatar,0.0,-3.5,2,0.0,-3.5,2
Bangladesh,Tajikistan,0.0,-2.5,2,0.0,-2.5,2
Barbados,Anguilla,1.0,1.0,1,1.0,1.0,1
Barbados,Aruba,0.5,-0.5,2,0.5,-0.5,2
Barbados,Bermuda,0.0,-1.0,2,0.0,-1.0,2
Barbados,Curaçao,0.0,-3.0,1,0.0,-3.0,1
Barbados,Dominica,0.0,0.0,1,0.0,0.0,1
Barbados,Dominican Republic,0.0,0.0,1,0.0,0.0,1
Barbados,Guyana,0.0,-2.0,2,0.0,-2.0,2
Barbados,Haiti,0.0,-2.0,1,0.0,-2.0,1
Barbados,Panama,0.0,-1.0,1,0.0,-1.0,1
Barbados,Trinidad and Tobago,0.0,-3.0,2,0.0,-3.0,2
Barbados,United States Virgin Islands,0.5,1.5,2,0.5,1.5,2
Belarus,Albania,0.25,-0.5,4,0.25,-0.5,4
Belarus,Andorra,1.0,0.5,2,1.0,0.5,2
Belarus,Azerbaijan,0.5,-1.0,2,0.5,-1.0,2
Belarus,Belgium,0.0,-4.5,2,0.0,-4.5,2
Belarus,Bosnia and Herzegovina,0.0,-1.5,2,0.0,-1.5,2
Belarus,Bulgaria,0.25,0.0,4,0.25,0.0,4
Belarus,Czech Republic,0.0,-1.5,2,0.0,-1.5,2
Belarus,Estonia,0.5,0.25,4,0.5,0.25,4
Belarus,Finland,0.0,-0.5,2,0.0,-0.5,2
Belarus,France,0.16666666666666666,-0.6666666666666666,6,0.0,-1.0,5
Belarus,Georgia,0.3333333333333333,0.0,3,0.3333333333333333,0.0,3
Belarus,Germany,0.0,-3.0,2,0.0,-3.0,2
Belarus,Israel,0.0,-1.0,2,0.0,-1.0,2
Belarus,Kazakhstan,0.5,0.5,4,0.5,0.5,4
Belarus,Kosovo,1.0,1.0,2,1.0,1.0,2
Belarus,Lithuania,0.5,1.0,2,0.5,1.0,2
Belarus,Luxembourg,0.5,0.7,10,0.6,0.6,5
Belarus,Moldova,0.0,0.0,2,0.0,0.0,2
Belarus,Netherlands,0.0,-2.5,4,0.0,-2.5,4
Belarus,North Macedonia,0.5,0.5,2,0.5,0.5,2
Belarus,Northern Ireland,0.0,-1.0,4,0.0,-1.0,4
Belarus,Romania,0.0,-0.25,4,0.0,-0.25,4
Belarus,San Marino,1.0,3.5,2,1.0,3.5,2
Belarus,Slovakia,0.25,-0.5,4,0.25,-0.5,4
Belarus,Spain,0.0,-2.25,4,0.0,-2.25,4
Belarus,Sweden,0.0,-4.0,2,0.0,-4.0,2
Belarus,Switzerland,0.0,-2.5,2,0.0,-2.5,2
Belarus,Ukraine,0.0,-2.0,2,0.0,-2.0,2
Belarus,Wales,0.0,-2.5,2,0.0,-2.5,2
Belgium,Algeria,1.0,1.0,1,1.0,1.0,1
Belgium,Andorra,1.0,4.5,2,1.0,4.5,2
Belgium,Argentina,0.0,-1.0,1,0.0,-1.0,1
Belgium,Austria,1.0,0.75,4,1.0,0.75,4
Belgium,Azerbaijan,1.0,2.25,4,1.0,2.25,4
Belgium,Belarus,1.0,4.5,2,1.0,4.5,2
Belgium,Bosnia and Herzegovina,0.75,1.75,4,0.75,1.75,4
Belgium,Brazil,1.0,1.0,1,1.0,1.0,1
Belgium,Canada,1.0,1.0,1,1.0,1.0,1
Belgium,Croatia,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,3
Belgium,Cyprus,1.0,3.3333333333333335,6,1.0,3.0,5
Belgium,Czech Republic,0.5,1.5,2,0.5,1.5,2
Belgium,Denmark,1.0,1.6666666666666667,3,1.0,1.6666666666666667,3
Belgium,England,0.75,1.0,4,0.75,1.0,4
Belgium,Estonia,1.0,3.6666666666666665,6,1.0,3.0,5
Belgium,Finland,1.0,2.0,1,1.0,2.0,1
Belgium,France,0.0,-1.2,5,0.0,-1.2,5
Belgium,Germany,0.0,-1.5,2,0.0,-1.5,2
Belgium,Gibraltar,1.0,7.5,2,1.0,7.5,2
Belgium,Greece,0.5,0.5,2,0.5,0.5,2
Belgium,Hungary,1.0,4.0,1,1.0,4.0,1
Belgium,Iceland,1.0,2.5,4,1.0,2.5,4
Belgium,Israel,0.75,1.0,4,0.75,1.0,4
Belgium,Italy,0.0,-1.0,5,0.0,-1.0,5
Belgium,Japan,1.0,1.0,1,1.0,1.0,1
Belgium,Kazakhstan,1.0,2.5,4,1.0,2.5,4
Belgium,Morocco,0.0,-2.0,1,0.0,-2.0,1
Belgium,Netherlands,0.0,-2.0,2,0.0,-2.0,2
Belgium,North Macedonia,1.0,1.5,2,1.0,1.5,2
Belgium,Panama,1.0,3.0,1,1.0,3.0,1
Belgium,Poland,1.0,3.0,2,1.0,3.0,2
Belgium,Portugal,1.0,1.0,1,1.0,1.0,1
Belgium,Republic of Ireland,1.0,3.0,1,1.0,3.0,1
Belgium,Romania,1.0,2.0,1,1.0,2.0,1
Belgium,Russia,1.0,2.25,4,1.0,2.25,4
Belgium,San Marino,1.0,6.5,2,1.0,6.5,2
Belgium,Scotland,1.0,2.75,4,1.0,2.75,4
Belgium,Serbia,1.0,2.0,2,1.0,2.0,2
Belgium,Slovakia,0.0,-1.0,1,0.0,-1.0,1
Belgium,South Korea,1.0,1.0,1,1.0,1.0,1
Belgium,Sweden,0.6666666666666666,1.3333333333333333,3,0.6666666666666666,1.3333333333333333,3
Belgium,Switzerland,0.5,-1.0,2,0.5,-1.0,2
Belgium,Tunisia,1.0,3.0,1,1.0,3.0,1
Belgium,Turkey,0.0,-0.5,2,0.0,-0.5,2
Belgium,Ukraine,0.0,0.0,1,0.0,0.0,1
Belgium,United States,1.0,1.0,1,1.0,1.0,1
